"ID","Description","NES","pvalue","p.adjust","geneID","geneName","Count"
"GOMF:0004526","Ribonuclease p activity",1.56511744939093,0.0256821829855538,0.862127915019118,"10557/10248/51367","RPP38/POP7/POP5",3
"GOMF:0008033","Trna processing",1.517185713271,0.027231467473525,0.868856675239654,"10557/10248/112858/6301/51367/16","RPP38/POP7/TP53RK/SARS/POP5/AARS",6
"GOMF:0001671","Atpase activator activity",1.55144989054184,0.03240058910162,0.921902582315222,"26092/64215/120526/5867/482/11080/4607/29103/10598/3337","TOR1AIP1/DNAJC1/DNAJC24/RAB4A/ATP1B2/DNAJB4/MYBPC3/DNAJC15/AHSA1/DNAJB1",10
"GOMF:0097677","Stat family protein binding",-1.65002040431012,0.0340632603406326,0.921902582315222,"3297/8345/83666","HSF1/HIST1H2BH/PARP9",3
"GOMF:0017025","Tbp-class protein binding",1.4901876097015,0.0373134328358209,0.921902582315222,"2972/6872/5705/196/5701/55689/5700","BRF1/TAF1/PSMC5/AHR/PSMC2/YEATS2/PSMC1",7
"GOMF:0016805","Dipeptidase activity",1.53369717721442,0.0376432078559738,0.921902582315222,"84735/79634/90507/2346/1800","CNDP1/SCRN3/SCRN2/FOLH1/DPEP1",5
"GOMF:0052650","Nadp-retinol dehydrogenase activity",1.53454596368402,0.0376432078559738,0.921902582315222,"51109/50700","RDH11/RDH8",2
"GOMF:0031593","Polyubiquitin modification-dependent protein binding",-1.57190850964884,0.0376811594202899,0.921902582315222,"29979/79155/9666/81858/7415/199990","UBQLN1/TNIP2/DZIP3/SHARPIN/VCP/FAAP20",6
"GOMF:0008603","Camp-dependent protein kinase regulator activity",-1.70253321648492,0.04,0.921902582315222,"5571/51422/5573","PRKAG1/PRKAG2/PRKAR1A",3
"GOMF:0098639","Collagen binding involved in cell-matrix adhesion",1.52204702038207,0.0402802101576182,0.921902582315222,"3673/3672","ITGA2/ITGA1",2
"GOMF:0016655","Oxidoreductase activity, acting on nad(p)h, quinone or similar compound as acceptor",-1.67256745311475,0.0405063291139241,0.921902582315222,"51181/374291/1645/873","DCXR/NDUFS7/AKR1C1/CBR1",4
"GOMF:0055131","C3hc4-type ring finger domain binding",1.53554755908732,0.0406091370558376,0.921902582315222,"65018/3303/3312/3304/3757","PINK1/HSPA1A/HSPA8/HSPA1B/KCNH2",5
"GOMF:0004579","Dolichyl-diphosphooligosaccharide-protein glycotransferase activity",1.52712288294566,0.0409165302782324,0.921902582315222,"84061/7991/1603/3703","MAGT1/TUSC3/DAD1/STT3A",4
"GOMF:0043405","Regulation of map kinase activity",1.51817615508553,0.0410094637223975,0.921902582315222,"10221/8844/9146/54923/5470/11267","TRIB1/KSR1/HGS/LIME1/PPEF2/SNF8",6
"GOMF:0004499","N,n-dimethylaniline monooxygenase activity",-1.60753431406508,0.0440835266821346,0.921902582315222,"2326/2330/2329","FMO1/FMO5/FMO4",3
"GOMF:0047631","Adp-ribose diphosphatase activity",-1.57054474447183,0.0487238979118329,0.921902582315222,"53343/256281","NUDT9/NUDT14",2
"GOMF:0034450","Ubiquitin-ubiquitin ligase activity",-1.4968277343956,0.0511363636363636,0.921902582315222,"10277/22888/10273/57161/27339","UBE4B/UBOX5/STUB1/PELI2/PRPF19",5
"GOMF:0000982","Transcription factor activity, rna polymerase ii proximal promoter sequence-specific dna binding",-1.55255471632251,0.0512820512820513,0.921902582315222,"7020/140628/7003/406/6667/333929/3725/56938/10488/3665/6772/9575","TFAP2A/GATA5/TEAD1/ARNTL/SP1/SNAI3/JUN/ARNTL2/CREB3/IRF7/STAT1/CLOCK",12
"GOMF:0019213","Deacetylase activity",-1.62109058076259,0.0531645569620253,0.921902582315222,"23411/64579/3065","SIRT1/NDST4/HDAC1",3
"GOMF:0003747","Translation release factor activity",1.47707423681138,0.0542907180385289,0.921902582315222,"9617/2935/54516","MTRF1/GSPT1/MTRF1L",3
"GOMF:0015075","Ion transmembrane transporter activity",1.50077423235935,0.0545746388443018,0.921902582315222,"81855/3927/51393/5355","SFXN3/LASP1/TRPV2/PLP2",4
"GOMF:0005523","Tropomyosin binding",1.46315894372076,0.055205047318612,0.921902582315222,"56203/7139/7140","LMOD3/TNNT2/TNNT3",3
"GOMF:1990869","Cellular response to chemokine",-1.55836399845767,0.0559610705596107,0.921902582315222,"9750/387","RIPOR2/RHOA",2
"GOMF:0008146","Sulfotransferase activity",1.45627504456636,0.0559757942511346,0.921902582315222,"9486/92126/9955/6819/23302/6817/6822/9957/10090/64090/6799","CHST10/DSEL/HS3ST3A1/SULT1C2/WSCD1/SULT1A1/SULT2A1/HS3ST1/UST/GAL3ST2/SULT1A2",11
"GOMF:1990948","Ubiquitin ligase inhibitor activity",1.467500146007,0.0560420315236427,0.921902582315222,"9349/6125/6135","RPL23/RPL5/RPL11",3
"GOMF:0008528","G protein-coupled peptide receptor activity",-1.37493942760498,0.0572390572390572,0.928962245635534,"84634/2837/57105/4883/1241/9283","KISS1R/UTS2R/CYSLTR2/NPR3/LTB4R/GPR37L1",6
"GOMF:0051536","Iron-sulfur cluster binding",1.50938803306651,0.0593080724876442,0.928962245635534,"55140/4682/18","ELP3/NUBP1/ABAT",3
"GOMF:0005112","Notch binding",-1.4962887118682,0.0602409638554217,0.928962245635534,"79094/22848/63917/4851/1840/22938","CHAC1/AAK1/GALNT11/NOTCH1/DTX1/SNW1",6
"GOMF:0015386","Potassium:proton antiporter activity",1.4895809628147,0.0609951845906902,0.928962245635534,"285195/10479/84679/6550/6553/284525","SLC9A9/SLC9A6/SLC9A7/SLC9A3/SLC9A5/SLC9C2",6
"GOMF:0060078","Regulation of postsynaptic membrane potential",-1.48410477413464,0.0619469026548673,0.928962245635534,"3751/2566/2550/6547/3736/153/2567/2559","KCND2/GABRG2/GABBR1/SLC8A3/KCNA1/ADRB1/GABRG3/GABRA6",8
"GOMF:0031726","Ccr1 chemokine receptor binding",-1.52806866605107,0.0626450116009281,0.928962245635534,"6348/6368/6351/6354","CCL3/CCL23/CCL4/CCL7",4
"GOMF:2000272","Negative regulation of signaling receptor activity",1.48266250449586,0.0638297872340425,0.928962245635534,"130574/387837/255738/3077","LYPD6/CLEC12B/PCSK9/HFE",4
"GOMF:0004969","Histamine receptor activity",-1.51000267909813,0.0649651972157773,0.928962245635534,"3274/59340","HRH2/HRH4",2
"GOMF:0005127","Ciliary neurotrophic factor receptor binding",-1.52014939277902,0.0649651972157773,0.928962245635534,"23529/1270","CLCF1/CNTF",2
"GOMF:0045159","Myosin ii binding",-1.51923159005634,0.0649651972157773,0.928962245635534,"2934/257144","GSN/GCSAM",2
"GOMF:0042500","Aspartic endopeptidase activity, intramembrane cleaving",-1.57395409577986,0.065,0.928962245635534,"81502/162540","HM13/SPPL2C",2
"GOMF:0050700","Card domain binding",-1.45599145266232,0.0652173913043478,0.928962245635534,"345611/59082/84270/79092","IRGM/CARD18/CARD19/CARD14",4
"GOMF:0042301","Phosphate ion binding",1.47513582599795,0.0658105939004815,0.928962245635534,"159/4860/10797/5009","ADSS/PNP/MTHFD2/OTC",4
"GOMF:0010314","Phosphatidylinositol-5-phosphate binding",-1.47080986056248,0.0670391061452514,0.928962245635534,"28966/91404/9644/79685/285590","SNX24/SESTD1/SH3PXD2A/SAP30L/SH3PXD2B",5
"GOMF:0016532","Superoxide dismutase copper chaperone activity",-1.50081605371996,0.0672853828306264,0.928962245635534,"6649/9973/6647","SOD3/CCS/SOD1",3
"GOMF:0031702","Type 1 angiotensin receptor binding",-1.53175220589491,0.0673575129533679,0.928962245635534,"409/3717/624","ARRB2/JAK2/BDKRB2",3
"GOMF:0036503","Erad pathway",-1.45148573251293,0.0679347826086956,0.928962245635534,"91445/84447/79139/9024/11236/7415","RNF185/SYVN1/DERL1/BRSK2/RNF139/VCP",6
"GOMF:0000827","Inositol-1,3,4,5,6-pentakisphosphate kinase activity",-1.49196410227656,0.0696055684454756,0.928962245635534,"117283/9807/51447","IP6K3/IP6K1/IP6K2",3
"GOMF:0000832","Inositol hexakisphosphate 5-kinase activity",-1.49196410227656,0.0696055684454756,0.928962245635534,"117283/9807/51447","IP6K3/IP6K1/IP6K2",3
"GOMF:0004111","Creatine kinase activity",-1.48757096291027,0.0696055684454756,0.928962245635534,"1152/9448/1158/1160","CKB/MAP4K4/CKM/CKMT2",4
"GOMF:0052723","Inositol hexakisphosphate 1-kinase activity",-1.49196410227656,0.0696055684454756,0.928962245635534,"117283/9807/51447","IP6K3/IP6K1/IP6K2",3
"GOMF:0052724","Inositol hexakisphosphate 3-kinase activity",-1.49196410227656,0.0696055684454756,0.928962245635534,"117283/9807/51447","IP6K3/IP6K1/IP6K2",3
"GOMF:0016290","Palmitoyl-coa hydrolase activity",-1.46292034488446,0.0706521739130435,0.928962245635534,"134526/570/10965","ACOT12/BAAT/ACOT2",3
"GOMF:0048018","Receptor ligand activity",-1.3661882452543,0.0709876543209877,0.928962245635534,"4137/7480/387695/3481/7474/7483/7484/53342/7422","MAPT/WNT10B/C10ORF99/IGF2/WNT5A/WNT9A/WNT9B/IL17D/VEGFA",9
"GOMF:0035005","1-phosphatidylinositol-4-phosphate 3-kinase activity",1.44496616683444,0.0730897009966777,0.928962245635534,"5290/5294/5288/5293/5291/5286","PIK3CA/PIK3CG/PIK3C2G/PIK3CD/PIK3CB/PIK3C2A",6
"GOMF:0015840","Urea transport",1.43792256910182,0.0735551663747811,0.928962245635534,"360/282679","AQP3/AQP11",2
"GOMF:0008173","Rna methyltransferase activity",-1.5005986369947,0.0754257907542579,0.928962245635534,"144233/56257/113802","BCDIN3D/MEPCE/HENMT1",3
"GOMF:0004331","Fructose-2,6-bisphosphate 2-phosphatase activity",-1.47532809250846,0.0765661252900232,0.928962245635534,"5207/57103/5209","PFKFB1/TIGAR/PFKFB3",3
"GOMF:0005149","Interleukin-1 receptor binding",1.43749524751475,0.0772870662460568,0.928962245635534,"26525/7205/27179/3557","IL36RN/TRIP6/IL36A/IL1RN",4
"GOMF:0034046","Poly(g) binding",1.45493360860412,0.0774299835255354,0.928962245635534,"3192/9987/219988/87178","HNRNPU/HNRNPDL/PATL1/PNPT1",4
"GOMF:0005355","Glucose transmembrane transporter activity",-1.42036247164409,0.078804347826087,0.928962245635534,"29988/81031","SLC2A8/SLC2A10",2
"GOMF:0032190","Acrosin binding",1.42698145739792,0.0788091068301226,0.928962245635534,"5104/22932","SERPINA5/POMZP3",2
"GOMF:0030284","Estrogen receptor activity",-1.47300294834544,0.0788863109048724,0.928962245635534,"2099/2100/2852","ESR1/ESR2/GPER1",3
"GOMF:0004017","Adenylate kinase activity",1.44450500637647,0.0801963993453355,0.928962245635534,"158067/26289/10111/50808/203/204/122481","AK8/AK5/RAD50/AK3/AK1/AK2/AK7",7
"GOMF:0050778","Positive regulation of immune response",1.4386803769015,0.0801963993453355,0.928962245635534,"282618/101180976/7042/282616","IFNL1/IFNL4/TGFB2/IFNL2",4
"GOMF:0004521","Endoribonuclease activity",1.38688606757071,0.0847201210287443,0.928962245635534,"440400/23293/28987/8635/51110/2081/27044/80149/10171/27161/6041/7257","RNASEK/SMG6/NOB1/RNASET2/LACTB2/ERN1/SND1/ZC3H12A/RCL1/AGO2/RNASEL/TSNAX",12
"GOMF:0007196","Adenylate cyclase-inhibiting g protein-coupled glutamate receptor signaling pathway",-1.53779102169125,0.085,0.928962245635534,"2917","GRM7",1
"GOMF:0043549","Regulation of kinase activity",1.40398299426796,0.0858143607705779,0.928962245635534,"84166","NLRC5",1
"GOMF:0005005","Transmembrane-ephrin receptor activity",-1.42608388049993,0.0870786516853933,0.928962245635534,"2047/2045/1969/1945","EPHB1/EPHA7/EPHA2/EFNA4",4
"GOMF:0031730","Ccr5 chemokine receptor binding",-1.51889071309837,0.0875,0.928962245635534,"29097/6348/3716/6774/6351/6772","CNIH4/CCL3/JAK1/STAT3/CCL4/STAT1",6
"GOMF:0019789","Sumo transferase activity",-1.3732517658534,0.0884146341463415,0.928962245635534,"10401/8535/5987/7329/79594/5371/5903","PIAS3/CBX4/TRIM27/UBE2I/MUL1/PML/RANBP2",7
"GOMF:0042975","Peroxisome proliferator activated receptor binding",-1.41172067052551,0.0897097625329815,0.928962245635534,"80816/3159/8517/55252/171023/3275","ASXL3/HMGA1/IKBKG/ASXL2/ASXL1/PRMT2",6
"GOMF:1901799","Negative regulation of proteasomal protein catabolic process",-1.42314685683665,0.0906735751295337,0.928962245635534,"5582/11345/3326/9491","PRKCG/GABARAPL2/HSP90AB1/PSMF1",4
"GOMF:0043515","Kinetochore binding",1.40586502510054,0.0913705583756345,0.928962245635534,"64946/1062","CENPH/CENPE",2
"GOMF:0070410","Co-smad binding",1.41870717694634,0.0914826498422713,0.928962245635534,"4435/8287","CITED1/USP9Y",2
"GOMF:0005351","Carbohydrate:proton symporter activity",-1.49518433654192,0.0925,0.928962245635534,"154091/29988/81031","SLC2A12/SLC2A8/SLC2A10",3
"GOMF:0019237","Centromeric dna binding",-1.49436861512076,0.0925,0.928962245635534,"4437/27030/1059","MSH3/MLH3/CENPB",3
"GOMF:0102991","Myristoyl-coa hydrolase activity",-1.48957002413767,0.0925,0.928962245635534,"570/10965","BAAT/ACOT2",2
"GOMF:0043024","Ribosomal small subunit binding",1.3645358017811,0.0928792569659443,0.928962245635534,"4830/4528/54505/1975/7458/4869","NME1/MTIF2/DHX29/EIF4B/EIF4H/NPM1",6
"GOMF:0006825","Copper ion transport",-1.39714899581488,0.0965909090909091,0.928962245635534,"1318/51076/2288","SLC31A2/CUTC/FKBP4",3
"GOMF:0031434","Mitogen-activated protein kinase kinase binding",1.39238544001573,0.0993690851735016,0.928962245635534,"10221/8844/9344/1636/1739","TRIB1/KSR1/TAOK2/ACE/DLG1",5
"GOMF:0016779","Nucleotidyltransferase activity",1.37253706171613,0.0993788819875776,0.928962245635534,"4081/8891/115572/27304/9060/29926/348180","MAB21L1/EIF2B3/TENT5B/MOCS3/PAPSS2/GMPPA/CTU2",7
"GOMF:0015036","Disulfide oxidoreductase activity",1.38573015773971,0.0998307952622673,0.928962245635534,"64714/9352/30001/2923","PDIA2/TXNL1/ERO1A/PDIA3",4
"GOMF:0000774","Adenyl-nucleotide exchange factor activity",-1.39581510196788,0.100263852242744,0.928962245635534,"23640/10808/9532/9530/573","HSPBP1/HSPH1/BAG2/BAG4/BAG1",5
"GOMF:0008157","Protein phosphatase 1 binding",1.39944498862022,0.100299401197605,0.928962245635534,"55607/8036/988/84687/5501/343521","PPP1R9A/SHOC2/CDC5L/PPP1R9B/PPP1CC/TCTEX1D4",6
"GOMF:0004536","Deoxyribonuclease activity",1.39797801555537,0.103789126853377,0.928962245635534,"1677/4830","DFFB/NME1",2
"GOMF:0016176","Superoxide-generating nadph oxidase activator activity",-1.4177734851989,0.10379746835443,0.928962245635534,"653361/9644/4688/285590","NCF1/SH3PXD2A/NCF2/SH3PXD2B",4
"GOMF:0019911","Structural constituent of myelin sheath",1.38488354191939,0.104746317512275,0.928962245635534,"400746/7851/114569/51090/5354/4118","NCMAP/MALL/MAL2/PLLP/PLP1/MAL",6
"GOMF:0035722","Interleukin-12-mediated signaling pathway",-1.26954929588989,0.104895104895105,0.928962245635534,"3936/4507/1265/6888/27250/6647/3717/5034","LCP1/MTAP/CNN2/TALDO1/PDCD4/SOD1/JAK2/P4HB",8
"GOMF:0061133","Endopeptidase activator activity",-1.41740791552099,0.105,0.928962245635534,"10213/64115/10197/5720/11047","PSMD14/VSIR/PSME3/PSME1/ADRM1",5
"GOMF:0016791","Phosphatase activity",1.30766963192262,0.106145251396648,0.928962245635534,"5500/761/84064/54886/5536/5501/54935/8446/5800/51207/64748/100528064/84959/5795/80824/11221/163404","PPP1CB/CA3/HDHD2/PLPPR1/PPP5C/PPP1CC/DUSP23/DUSP11/PTPRO/DUSP13/PLPPR2/NEDD8-MDP1/UBASH3B/PTPRJ/DUSP16/DUSP10/PLPPR5",17
"GOMF:0042608","T cell receptor binding",1.3833543372097,0.106312292358804,0.928962245635534,"3133/916/54869/2534/917","HLA-E/CD3E/EPS8L1/FYN/CD3G",5
"GOMF:0070016","Armadillo repeat domain binding",1.38079458767677,0.106382978723404,0.928962245635534,"8312/29888/6934/23019/6801/57658","AXIN1/STRN4/TCF7L2/CNOT1/STRN/CALCOCO1",6
"GOMF:0030619","U1 snrna binding",1.37040927226726,0.106598984771574,0.928962245635534,"6626/10594/6629/25929/3669/6631","SNRPA/PRPF8/SNRPB2/GEMIN5/ISG20/SNRPC",6
"GOMF:0046976","Histone methyltransferase activity (h3-k27 specific)",-1.41353616178495,0.106728538283063,0.928962245635534,"79813/23512","EHMT1/SUZ12",2
"GOMF:0001609","G protein-coupled adenosine receptor activity",-1.41117720219214,0.109048723897912,0.928962245635534,"135/136","ADORA2A/ADORA2B",2
"GOMF:0072345","Naadp-sensitive calcium-release channel activity",-1.41139638072967,0.109048723897912,0.928962245635534,"55283/53373/219931","MCOLN3/TPCN1/TPCN2",3
"GOMF:0004745","Retinol dehydrogenase activity",1.37947300994474,0.109375,0.928962245635534,"51109/50700/201140/650","RDH11/RDH8/DHRS7C/BMP2",4
"GOMF:0002376","Immune system process",1.35522314760019,0.111940298507463,0.928962245635534,"159/10871/5698/8888/100131439/10464/84955/922","ADSS/CD300C/PSMB9/MCM3AP/CD300LD/PIBF1/NUDCD1/CD5L",8
"GOMF:0017075","Syntaxin-1 binding",1.3588434695269,0.111940298507463,0.928962245635534,"120892/6844/6814/23025/6812/10815/4905/112476/6532/440279/6860","LRRK2/VAMP2/STXBP3/UNC13A/STXBP1/CPLX1/NSF/PRRT2/SLC6A4/UNC13C/SYT4",11
"GOMF:0004656","Procollagen-proline 4-dioxygenase activity",-1.40359240488459,0.11368909512761,0.928962245635534,"283208/54681/5034","P4HA3/P4HTM/P4HB",3
"GOMF:0031013","Troponin i binding",1.35707568004226,0.113835376532399,0.928962245635534,"7139/11123/7140","TNNT2/RCAN3/TNNT3",3
"GOMF:0001510","Rna methylation",-1.39803550087227,0.113924050632911,0.928962245635534,"27037/144233/56257/113802","TRMT2A/BCDIN3D/MEPCE/HENMT1",4
"GOMF:0003708","Retinoic acid receptor activity",-1.39355931801606,0.118329466357309,0.928962245635534,"6256/2104","RXRA/ESRRG",2
"GOMF:0050733","Rs domain binding",-1.39339434640655,0.118329466357309,0.928962245635534,"6651/6426","SON/SRSF1",2
"GOMF:0050833","Pyruvate transmembrane transporter activity",-1.39256056418403,0.118329466357309,0.928962245635534,"51660/9194","MPC1/SLC16A7",2
"GOMF:0004668","Protein-arginine deiminase activity",-1.38790681640875,0.120649651972158,0.928962245635534,"11240/353238/23569","PADI2/PADI6/PADI4",3
"GOMF:0070403","Nad+ binding",-1.36780834354946,0.120786516853933,0.928962245635534,"23408/3033/23411/51547/83666","SIRT5/HADH/SIRT1/SIRT7/PARP9",5
"GOMF:0035860","Glial cell-derived neurotrophic factor receptor signaling pathway",-1.37483007778436,0.121518987341772,0.928962245635534,"2674/9518","GFRA1/GDF15",2
"GOMF:0004935","Adrenergic receptor activity",-1.35739277034544,0.121546961325967,0.928962245635534,"83550/147/153","GPR101/ADRA1B/ADRB1",3
"GOMF:0043522","Leucine zipper domain binding",1.34188132550369,0.12199036918138,0.928962245635534,"11243/988/57591/1406/4901/23085/1613/26574","PMF1/CDC5L/MRTFA/CRX/NRL/ERC1/DAPK3/AATF",8
"GOMF:0099524","Postsynaptic cytosol",1.33650277216159,0.122670807453416,0.928962245635534,"3064/3312/1977/2475","HTT/HSPA8/EIF4E/MTOR",4
"GOMF:0048027","Mrna 5'-utr binding",-1.3154196685653,0.12280701754386,0.928962245635534,"4628/6171/10644","MYH10/RPL41/IGF2BP2",3
"GOMF:0032027","Myosin light chain binding",1.34644454224521,0.125211505922166,0.928962245635534,"85366/54558/4626/7852","MYLK2/SPATA6/MYH8/CXCR4",4
"GOMF:0044183","Protein binding involved in protein folding",1.33366279588193,0.125373134328358,0.928962245635534,"5202/3303/3312/3313/972/1676/3304/125972/165721","PFDN2/HSPA1A/HSPA8/HSPA9/CD74/DFFA/HSPA1B/CALR3/DNAJB8",9
"GOMF:0004622","Lysophospholipase activity",-1.30507491452748,0.125730994152047,0.928962245635534,"79887/374569/51573/123745/26090","PLBD1/ASPG/GDE1/PLA2G4E/ABHD12",5
"GOMF:0051879","Hsp90 protein binding",-1.24052820106546,0.12624584717608,0.928962245635534,"9451/146862/4137/10869/5481/3791/55898/23636/10273/10013/11140/55869/3297/10728/7249/4862/10963","EIF2AK3/UNC45B/MAPT/USP19/PPID/KDR/UNC45A/NUP62/STUB1/HDAC6/CDC37/HDAC8/HSF1/PTGES3/TSC2/NPAS2/STIP1",17
"GOMF:0051434","Bh3 domain binding",-1.38240689533353,0.127610208816705,0.928962245635534,"345611/598/596","IRGM/BCL2L1/BCL2",3
"GOMF:0050840","Extracellular matrix binding",-1.27314495389185,0.127659574468085,0.928962245635534,"6695/2199/170689/7422","SPOCK1/FBLN2/ADAMTS15/VEGFA",4
"GOMF:0015562","Efflux transmembrane transporter activity",1.34437081929273,0.12784588441331,0.928962245635534,"340273/10786","ABCB5/SLC17A3",2
"GOMF:0004966","Galanin receptor activity",-1.33193986331291,0.129533678756477,0.928962245635534,"57105/1241","CYSLTR2/LTB4R",2
